sku,name,category,price,inStock,discountPct
SKU-01960,Portable Desk Lamp,Fitness,123.83,true,
SKU-01961,Classic Desk Lamp,Toys,242.18,true,
SKU-01962,Ergonomic Yoga Mat,Fitness,165.72,true,
SKU-01963,Everyday Grinder,Toys,91.89,true,
SKU-01964,Classic Tent,Kitchen,181.13,true,
SKU-01965,Modular Puzzle,Toys,88.23,true,
SKU-01966,Everyday Kettle,Fitness,127.63,true,15
SKU-01967,Portable Trowel,Outdoors,128.92,true,
SKU-01968,Portable Kettle,Stationery,107.59,true,
SKU-01969,Deluxe Tent,Toys,90.93,true,
SKU-01970,Portable Speaker,Toys,117.23,true,
SKU-01971,Rapid Puzzle,Stationery,204.33,true,44
SKU-01972,Modular Kettle,Toys,24.09,true,
SKU-01973,Deluxe Backpack,Garden,142.23,true,26
SKU-01974,Rapid Trowel,Toys,109.28,true,
SKU-01975,Ergonomic Puzzle,Electronics,216.93,true,24
SKU-01976,Rapid Puzzle,Kitchen,242.55,true,48
SKU-01977,Everyday Grinder,Toys,74.67,true,
SKU-01978,Compact Desk Lamp,Toys,30.52,true,
SKU-01979,Deluxe Tent,Office,136.98,true,
SKU-01980,Rustic Yoga Mat,Electronics,248.26,false,
SKU-01981,Classic Notebook,Toys,225.72,false,
SKU-01982,Rapid Yoga Mat,Office,118.19,true,
SKU-01983,Everyday Backpack,Fitness,125.74,true,12
SKU-01984,Ultra Desk Lamp,Office,169.78,true,23
SKU-01985,Modular Speaker,Garden,76.98,true,
SKU-01986,Modular Yoga Mat,Outdoors,155.89,true,41
SKU-01987,Portable Desk Lamp,Office,15.87,false,
SKU-01988,Modular Yoga Mat,Fitness,191.95,true,
SKU-01989,Ultra Speaker,Fitness,171.25,true,
SKU-01990,Portable Speaker,Stationery,144.27,true,
SKU-01991,Ergonomic Kettle,Electronics,127.49,true,
SKU-01992,Modular Puzzle,Garden,179.34,true,
SKU-01993,Ergonomic Trowel,Toys,57.74,false,28
SKU-01994,Compact Backpack,Garden,108.29,true,
SKU-01995,Classic Grinder,Toys,53.15,true,
SKU-01996,Modular Kettle,Garden,113.93,true,
SKU-01997,Modular Yoga Mat,Kitchen,95.49,true,31
SKU-01998,Portable Speaker,Fitness,140.44,true,
SKU-01999,Ultra Notebook,Stationery,125.42,true,20
SKU-02000,Everyday Notebook,Office,73.99,true,21
